1499.70042871469,1485.36015611821,1470.98836512303,1456.58498645503,1442.14995068788,1427.68318824262,1413.18462938737,1398.654204237,1384.09184275277,1369.497474742,1354.87102985775,1340.21243759845,1325.52162730756,1310.79852817329,1296.04306922817,1281.25517934876,1266.43478725532,1251.58182151142,1236.69621052364,1221.77788254119,1545.0373365915,1540.70003727229,1536.35879515832,1532.01362137702,1527.66450968997,1523.31145351423,1518.95444310835,1514.59348619515,1508.1315936894,1493.80984782068,1479.45659829707,1465.07184241067,1450.65548362008,1436.20742200196,1421.72756032983,1407.21592414739,1392.67239961266,1378.09685649777,1363.489318448,1348.84968032688,1582.12891094012,1577.82524541057,1573.51767745892,1569.20620082313,1564.89081529571,1560.57151757821,1556.24830202985,1551.92116427306,1547.59010381448,1543.25511748813,1538.91619694979,1534.57334124405,1530.2265492351,1525.87581802852,1521.52113434345,1517.16250374984,1512.79992374874,1502.24888532748,1487.91418276005,1473.54800247241,1618.93285995187,1614.662569516,1610.38841001465,1606.11037041219,1601.82845137825,1597.5426494484,1593.25296458612,1588.95938520117,1584.66191236717,1580.36054263881,1576.05527600077,1571.74610034962,1567.4330172317,1563.11602325155,1558.79511814935,1554.47028953244,1550.1415394888,1545.80887054594,1541.47226408633,1537.13172559475,1655.45141375159,1651.21424168642,1646.9732270547,1642.72836637171,1638.47965614958,1634.22709289729,1629.97067312062,1625.71039332222,1621.44625000154,1617.17823965487,1612.90635877531,1608.63060385279,1604.35097137406,1600.06745782268,1595.78005967902,1591.48877342025,1587.19359552035,1582.89452245012,1578.59155067713,1574.28467666577
1499.6618848667,1485.27318315841,1470.85268512825,1456.40032051233,1441.91601889151,1427.399709691,1412.8513221801,1398.27078547176,1383.65802852232,1369.01298013111,1354.33556894013,1339.62572343367,1324.88337193801,1310.10844262103,1295.30086349187,1280.46056240061,1265.58746703787,1250.68150493447,1235.74260346112,1220.77068982799,1545.0276332405,1540.67866677338,1536.32572980098,1531.96882242248,1527.60794700524,1523.24309793408,1518.87426269623,1514.50144398716,1507.78887331301,1493.4181589458,1479.01565700885,1464.58129685103,1450.1150822641,1435.61690965798,1421.08670425446,1406.52431642313,1391.92980602414,1377.30305007546,1362.6439754337,1347.95245252594,1582.1181824277,1577.80303152993,1573.48394710982,1569.16092209582,1564.83395596064,1560.5030455888,1556.16818762633,1551.82937435937,1547.48660526703,1543.13987785834,1538.7891889025,1534.43452979631,1530.07589982837,1525.7132975972,1521.34672011922,1516.97615748939,1512.6016083131,1501.55318918935,1487.16868924122,1472.75237361517,1618.92033926415,1614.63874288383,1610.35324279251,1606.063838185,1601.77051914341,1597.47328570726,1593.17213435989,1588.86706468766,1584.55806568068,1580.24513804189,1575.92827827107,1571.60748648348,1567.28275015129,1562.95407093053,1558.62144536421,1554.2848743206,1549.94434301676,1545.59985457682,1541.25140565282,1536.89899827436,1655.4363458477,1651.18804493329,1646.93587048294,1642.67981896483,1638.4198868439,1634.15607058188,1629.88836663726,1625.61677146532,1621.3412815181,1617.0618932444,1612.77860308978,1608.49140749657,1604.20030290385,1599.90528574745,1595.60635245997,1591.30349947072,1586.99672320578,1582.68602008798,1578.37138653687,1574.05281896873
1499.6232999184,1485.18611616773,1470.71685643333,1456.21544945001,1441.68182379423,1427.11590788379,1412.51762997742,1397.88691817449,1383.22370041458,1368.52790447722,1353.79945798145,1339.0382883855,1324.24432298644,1309.41748891982,1294.55771315926,1279.66492251619,1264.73904363939,1249.78000301469,1234.78772696458,1219.76214164786,1545.0179302432,1540.65729694106,1536.29266336601,1531.92402439496,1527.55138520208,1523.17473949753,1518.7940824178,1514.40940202641,1507.44570456773,1493.02591047354,1478.5740916636,1464.09015278649,1449.57397854597,1435.02560234259,1420.44491049527,1405.83182833057,1391.18622721006,1376.50812531059,1361.7974169834,1347.05402829692,1582.10745468706,1577.78081919297,1573.45021820164,1569.11564601344,1564.77709960241,1560.43457676977,1556.08807405778,1551.73758762987,1547.3831097288,1543.02464096079,1538.66217794163,1534.29571736355,1529.92525191133,1525.55077817568,1521.17229585116,1516.78980183558,1512.40329276669,1500.85655195449,1486.42209455181,1471.9555849774,1618.90781982395,1614.61491872838,1610.31808242108,1606.01731040779,1601.7125921025,1597.40392774352,1593.09131375319,1588.77475064584,1584.45422557713,1580.12973998612,1575.80129029986,1571.46887295987,1567.13248861395,1562.79212354537,1558.44777987374,1554.09945407303,1549.74714889382,1545.39084584985,1541.03054954742,1536.66625663141,1655.42127975618,1651.16185167728,1646.8985189286,1642.63127793067,1638.36012510075,1634.08505685283,1629.80606959758,1625.52315974241,1621.23632369142,1616.94555784542,1612.65085860192,1608.35222235512,1604.04964549593,1599.74312441194,1595.43265548742,1591.11823510336,1586.79985963738,1582.47752546383,1578.15122895371,1573.82096647468
1499.58467386772,1485.09895513563,1470.58087901261,1456.03037322055,1441.44736531986,1426.83178270913,1412.18355262479,1397.50260214075,1382.78885816798,1368.04224745423,1353.26269658361,1338.45013197622,1323.60447988783,1308.72566640945,1293.81361746704,1278.86825882105,1263.88951606614,1248.87731463074,1233.83157977671,1218.75223659898,1545.00822759953,1540.63592777504,1536.25959779391,1531.87922729349,1527.49482427921,1523.10638179632,1518.71389645629,1514.31736087375,1507.10208744119,1492.63315251396,1478.13191388207,1463.59829175715,1449.03220960412,1434.43352417819,1419.80227575972,1405.13835087432,1390.44167440244,1375.7121717671,1360.94971970423,1346.15432910565,1582.09672771804,1577.75860839907,1573.41649145677,1569.07037257357,1564.72024621737,1560.36611111602,1556.00796371441,1551.64580048835,1547.27961718985,1542.90940678401,1538.53516933688,1534.1569013786,1529.77459950995,1525.38825975068,1520.99787213484,1516.60343923734,1512.20495780256,1500.15892618187,1485.67451400907,1471.15769506835,1618.89530163103,1614.59109704873,1610.28292559121,1605.97078707716,1601.65467025028,1597.33457554974,1593.01049933806,1588.68243798193,1584.3503920403,1580.01434845171,1575.67430865476,1571.33026901592,1566.98222591459,1562.63018105942,1558.27411854912,1553.91404142747,1549.54994609088,1545.18182897469,1540.80969238011,1536.43351958653,1655.40621547669,1651.13566191728,1646.86117238933,1642.58274326526,1638.30037091413,1634.01405170163,1629.72378199014,1625.42955813868,1621.13137650288,1616.82923343506,1612.52312528414,1608.21304839569,1603.89899911192,1599.58097377165,1595.25896871034,1590.93298026007,1586.60300474953,1582.26903850404,1577.93107784553,1573.58911909254
1499.54600671259,1485.01170005154,1470.4447528404,1455.84509177638,1441.21264339205,1426.54733405497,1411.84908996738,1397.11783716576,1382.35350152049,1367.55600873548,1352.72528434779,1337.86125372724,1322.96384207606,1308.0329744285,1293.06857565045,1278.07057043909,1263.03888332245,1247.97343865909,1232.8741606377,1217.74097327672,1544.99852530942,1540.61455927503,1536.2265322169,1531.83443339431,1527.43826423533,1523.03802482902,1518.63370936321,1514.22531435755,1506.75802843362,1492.23989990157,1477.68916364456,1463.10577608284,1448.48964410869,1433.84069135998,1419.15884244095,1404.44396016739,1389.69607973735,1374.91508258606,1360.10089321559,1345.25343629908,1582.0860015205,1577.7363991476,1573.38276687384,1569.025101063,1564.66339580184,1560.29764862245,1555.92785658957,1551.55401607816,1547.17612349115,1542.79417526851,1538.40816307557,1534.01808730548,1529.62394443858,1525.22573096806,1520.82344347198,1516.4170768293,1512.00662237539,1499.46029674649,1484.92579590319,1470.35866368956,1618.88278468513,1614.567277844,1610.24777230093,1605.92426437086,1601.59675358154,1597.26522911852,1592.92969110451,1588.59013584524,1584.2465596498,1579.89895883272,1575.54733331209,1571.19167102973,1566.83197287443,1562.46823515928,1558.10045421313,1553.72863206062,1549.35275186266,1544.9728170654,1540.58882400786,1536.20076907542,1655.39115300887,1651.10947565214,1646.82383086282,1642.53421496466,1638.24062427801,1633.94305511979,1629.64150380353,1625.33596663934,1621.02643993389,1616.71291999046,1612.39540310887,1608.07388558553,1603.74836371343,1599.41883378211,1595.08529207766,1590.74773488276,1586.40615847662,1582.060559135,1577.71093313024,1573.35727673119
1499.50729845093,1484.92435090488,1470.30847789095,1455.65960506983,1440.97765793434,1426.2625618091,1411.51424185011,1396.7326230444,1381.91763020964,1367.06918799373,1352.18722087445,1337.27165315909,1322.322408984,1307.33941231428,1292.32258694333,1277.2718564925,1262.1871444107,1247.06837397399,1231.91546828522,1216.72835027361,1544.9888233728,1540.59319144072,1536.19346553634,1531.78963876784,1527.38170506915,1522.96966859418,1518.55352277387,1514.13326397779,1506.41346015722,1491.84612628778,1477.24587005316,1462.61262308986,1447.94637476776,1433.24701799747,1418.51447600962,1403.74867261153,1388.94953189647,1374.1169780732,1359.25087669364,1344.35126101203,1582.07527609427,1577.71419143793,1573.34904445145,1568.97983142249,1564.60654835218,1560.22918928398,1555.8477526766,1551.46223481225,1547.07263199062,1542.67894053498,1538.28115680049,1533.87927513067,1529.47329079393,1525.06320245755,1520.64900649099,1516.23069933051,1511.69489407553,1498.76073780854,1484.1760880852,1469.55850889564,1618.87026898603,1614.54346111329,1610.21262254832,1605.87774955055,1601.53884209107,1597.19588844241,1592.84888904253,1588.49784013777,1584.14273797536,1579.78357880478,1575.42035887959,1571.05307897349,1566.68172527566,1562.30629939055,1557.92679756092,1553.54321604077,1549.15555110189,1544.76379904363,1540.36796169714,1535.96802191647,1655.37609235239,1651.08329288074,1646.78649434672,1642.4856930249,1638.18088518638,1633.87206709881,1629.55923502632,1625.24238522961,1620.92151396585,1616.59661748875,1612.26769204853,1607.93473389191,1603.5977392621,1599.25670439884,1594.91162553835,1590.56249891335,1586.20932075303,1581.85208728309,1577.49079472571,1573.12543929955
1499.46854908065,1484.83690768506,1470.17205413848,1455.47391305315,1440.74240887016,1425.97746585909,1411.17900811763,1396.34695957119,1381.48124397247,1366.58178490114,1351.64850576335,1336.68132979145,1321.68018004349,1306.64497940289,1291.57565057802,1276.47211610181,1261.33429833135,1246.16211944749,1230.95550145443,1215.71436617934,1544.97912178959,1540.57182427183,1536.16039970309,1531.74484434073,1527.32514894632,1522.90131309039,1518.47333668698,1514.04121380786,1506.06841561128,1491.45176634721,1476.80194116499,1462.11886319959,1447.40244528478,1432.65257210029,1417.86926679342,1403.0524078907,1388.2019182356,1373.31772082621,1358.39973870039,1343.44789486381,1582.0645514392,1577.69198526946,1573.31532418823,1568.93456441048,1564.54970215843,1560.16073309552,1555.76765196884,1551.37045668233,1546.96914344263,1542.56370846917,1538.15414799918,1533.74045829459,1529.32263565142,1524.90067488388,1520.47457001069,1516.04432017659,1511.26945165834,1498.06011346451,1483.42527981781,1468.75723073617,1618.85775453346,1614.5196468557,1610.17747633141,1605.831239165,1601.48093155955,1597.12655351399,1592.76809314212,1588.4055508466,1584.03892281489,1579.66820523423,1575.29339429261,1570.91448618035,1566.53147709207,1562.14436840626,1557.75314494692,1553.35780887781,1548.95835637398,1544.55478362029,1540.14708681831,1535.73526219737,1655.36103350689,1651.05711360196,1646.74916283871,1642.43717744202,1638.12115363325,1633.80108763018,1629.47697564709,1625.1488138947,1620.81659858016,1616.4803259071,1612.13999207557,1607.79559328208,1603.44712571956,1599.09458557739,1594.73796904138,1590.37727229375,1586.01249151316,1581.64362287469,1577.27066254984,1572.89360670651
1499.42975859967,1484.74937038145,1470.03548155717,1455.28801567853,1440.50689612279,1425.69204609234,1410.84338861434,1395.96084654028,1381.04434254561,1366.09379912931,1351.10913861352,1336.09028314311,1321.03715468528,1305.94967502917,1290.82776578544,1275.67134838587,1260.48034408293,1245.25467394941,1229.99425887797,1214.69901958076,1544.96942055974,1540.55045776805,1536.12733471654,1531.700047568,1527.26859200777,1522.83295999873,1518.39315186318,1513.94916384705,1505.72292165207,1491.05689577466,1476.35740613044,1461.62437430994,1446.85772266034,1432.05737384688,1417.22325063067,1402.35527575079,1387.45331508548,1372.51739814213,1357.54739875588,1342.54323875496,1582.05382755514,1577.66978064154,1573.28160608279,1568.88930002456,1564.49285861582,1560.09227801058,1555.68755437009,1551.27868168012,1546.86565783731,1542.44847905974,1538.02714148314,1533.60164125403,1529.1719745346,1524.7381375096,1520.30012639606,1515.85793745733,1510.84358297414,1497.35857013109,1482.6734414393,1467.95480720454,1618.84524132719,1614.49583507032,1610.14233364826,1605.78473321081,1601.4230299055,1597.05721987801,1592.68729927261,1588.31326795879,1583.93511415221,1579.5528381013,1575.16643593216,1570.77590376998,1566.38123774008,1561.98243396928,1557.57948858801,1553.17239773331,1548.7611638393,1544.34576938222,1539.92621758006,1535.50250453382,1655.34597647203,1651.03093781466,1646.71183633646,1642.38866821208,1638.06142961259,1633.73011670542,1629.39472565443,1625.05525261983,1620.71169375823,1616.36404522264,1612.01230316242,1607.65646372331,1603.29652304744,1598.93247727328,1594.5643225357,1590.19205496588,1585.81567069141,1581.4351658362,1577.05053652052,1572.661778861
1499.3909270059,1484.66173898343,1469.89876012115,1455.10191289807,1440.2711196154,1425.40630239608,1410.50738318438,1395.57428374551,1380.6069256652,1365.60523034928,1350.56911902327,1335.498512732,1320.39333233911,1305.25349852675,1290.07893179506,1274.86955246183,1259.625280662,1244.34603634735,1229.03173928597,1213.6823090619,1544.95971968315,1540.52909192909,1536.09427057606,1531.65525170081,1527.21203138603,1522.76460572271,1518.31296726963,1513.85711447198,1505.376984167,1490.66151449866,1475.91229732943,1461.12924678244,1446.31228379545,1431.46132971913,1416.57630606095,1401.65713434641,1386.70373604071,1371.71603250295,1356.69394495839,1341.63739448135,1582.04310444194,1577.64757755356,1573.24789013375,1568.84403826233,1564.43601801931,1560.02382548592,1555.60745674578,1551.18690788665,1546.76217500247,1542.33325229534,1537.90013723982,1533.4628260504,1529.0213147825,1524.57559949739,1520.12567626582,1515.67154117347,1510.41719748736,1496.65599584657,1481.92053926918,1467.15127820883,1618.83272936698,1614.47202575627,1610.10719449693,1605.7382316846,1601.36513341192,1596.98789576878,1592.60651484251,1588.22098671827,1583.83130747944,1579.43747738622,1575.03948377458,1570.63732720111,1566.23100372804,1561.82050941541,1557.40584032176,1552.98699250517,1548.56396202476,1544.1367449431,1539.70533732993,1535.26973526804,1655.33092124746,1651.00476551771,1646.67451483763,1642.34016533112,1638.0017131184,1633.65915431604,1629.31248503691,1624.96170139022,1620.60679948148,1616.24777541253,1611.88462528151,1607.51734518288,1603.14593120738,1598.77037944206,1594.39068597028,1590.00684687168,1585.61885822218,1581.22671609401,1576.83041655565,1572.4299556719
1499.35205429725,1484.57401348036,1469.76188980451,1454.91560466381,1440.03507927105,1425.12023465732,1410.17099167161,1395.18727098033,1380.16899306693,1365.11607823147,1350.02844659022,1334.90601807517,1319.74871243367,1304.556449228,1289.32914783489,1274.06672744515,1258.76910706321,1243.4362055067,1228.06794140603,1212.66423320391,1544.95001915978,1540.50772675466,1536.06120728103,1531.61045673819,1527.1554711261,1522.69624644649,1518.2327787043,1513.76506390947,1505.03059406027,1490.26564672919,1475.46664676341,1460.63351618664,1445.7661393207,1430.86451136321,1415.92851678324,1400.95807587868,1385.95310891427,1370.91353606704,1355.83927739263,1340.73025280405,1582.03238209944,1577.6253760049,1573.21417633974,1568.79877912139,1564.37918036526,1559.95537608514,1555.5273622938,1551.09513500371,1546.65869022801,1542.21802398179,1537.77313228382,1533.32401115888,1528.87065638171,1524.41306236377,1519.95122658731,1515.48514502146,1509.99038207272,1495.95245279144,1481.16656702487,1466.34658206687,1618.82021865258,1614.44821891264,1610.07205887547,1605.69173458298,1601.3072420736,1596.91857738233,1592.52573654085,1588.12871557763,1583.72751051814,1579.32211738507,1574.91253219866,1570.49875097716,1566.08077502391,1561.65858953157,1557.23219596662,1552.80159032285,1548.36676859027,1543.92772675531,1539.48446080116,1535.03696670836,1655.31586783284,1650.97859671,1646.63719833992,1642.29166879519,1637.94200414468,1633.58820045354,1629.23025378313,1624.86816019109,1620.50191573132,1616.13151645393,1611.75695840531,1607.37823762806,1602.99535016102,1598.60829203928,1594.21705929411,1589.82164795307,1585.42205403988,1581.01827357451,1576.61030257313,1572.19813704813
